metric,area,comp,suff
accuracy,0.05,0.485234,0.982143
accuracy,0.075,0.478537,0.986607
accuracy,0.1,0.478537,0.988839
accuracy,0.15,0.478537,0.984375
auc,0.05,0.412287,0.855976
auc,0.075,0.40222,0.855556
auc,0.1,0.401606,0.855556
auc,0.15,0.39683,0.854809
cross_entropy,0.05,2.599936,0.282833
cross_entropy,0.075,2.623688,0.250767
cross_entropy,0.1,2.643176,0.233706
cross_entropy,0.15,2.654431,0.215488
