metric,area,comp,suff
mae,0.05,6.754771,14.303339
mae,0.075,8.265849,13.03469
mae,0.1,9.149295,12.068864
mae,0.15,10.398829,10.351584
mse,0.05,4.041539,12.263921
mse,0.075,5.629524,10.310944
mse,0.1,6.689998,8.915014
mse,0.15,8.206916,6.721983
