metric,area,comp,suff
mae,0.05,8.392814,12.520771
mae,0.075,9.596619,11.138653
mae,0.1,10.26998,10.23286
mae,0.15,11.355641,8.527322
mse,0.05,6.189869,10.946765
mse,0.075,7.554912,8.860078
mse,0.1,8.375676,7.587639
mse,0.15,9.762724,5.393102
