metric,area,comp,suff
mae,0.05,2.642253,24.551512
mae,0.075,3.906458,23.331644
mae,0.1,4.655262,22.652008
mae,0.15,7.098083,20.808798
mse,0.05,0.68614,35.518272
mse,0.075,1.317661,32.712522
mse,0.1,1.859388,31.178254
mse,0.15,4.502224,27.147868
