metric,area,comp,suff
accuracy,0.05,0.68956,0.642857
accuracy,0.075,0.628262,0.670673
accuracy,0.1,0.597184,0.68853
accuracy,0.15,0.553743,0.711882
auc,0.05,0.803593,0.771674
auc,0.075,0.765655,0.786617
auc,0.1,0.72249,0.809889
auc,0.15,0.693592,0.83828
cross_entropy,0.05,0.578124,0.633759
cross_entropy,0.075,0.636683,0.609378
cross_entropy,0.1,0.681279,0.588405
cross_entropy,0.15,0.749584,0.552555
