metric,area,comp,suff
accuracy,0.05,0.973444,0.959555
accuracy,0.075,0.968453,0.962593
accuracy,0.1,0.965414,0.968236
accuracy,0.15,0.962376,0.967151
auc,0.05,0.794387,0.726629
auc,0.075,0.764207,0.754352
auc,0.1,0.731015,0.766893
auc,0.15,0.689199,0.775019
cross_entropy,0.05,0.14021,0.200022
cross_entropy,0.075,0.151099,0.194365
cross_entropy,0.1,0.159689,0.190837
cross_entropy,0.15,0.170221,0.189065
