metric,area,comp,suff
mae,0.05,2.561966,28.879356
mae,0.075,3.427599,27.69543
mae,0.1,4.145704,26.920351
mae,0.15,5.585843,25.052367
mse,0.05,0.591853,47.17711
mse,0.075,0.995386,43.843266
mse,0.1,1.393633,41.687303
mse,0.15,2.44036,36.690081
