metric,area,comp,suff
accuracy,0.05,0.927541,0.945398
accuracy,0.075,0.918613,0.934238
accuracy,0.1,0.91638,0.932005
accuracy,0.15,0.907452,0.925309
auc,0.05,0.693187,0.625034
auc,0.075,0.675105,0.629586
auc,0.1,0.669698,0.631889
auc,0.15,0.665183,0.644218
cross_entropy,0.05,0.394566,0.439561
cross_entropy,0.075,0.418205,0.452688
cross_entropy,0.1,0.436164,0.462229
cross_entropy,0.15,0.461901,0.47558
