metric,area,comp,suff
accuracy,0.05,0.504464,0.5
accuracy,0.075,0.502232,0.5
accuracy,0.1,0.5,0.5
accuracy,0.15,0.5,0.5
auc,0.05,0.935718,0.668064
auc,0.075,0.909579,0.678536
auc,0.1,0.896954,0.695265
auc,0.15,0.863301,0.714888
cross_entropy,0.05,0.708383,0.766335
cross_entropy,0.075,0.89734,0.945803
cross_entropy,0.1,1.060499,1.10006
cross_entropy,0.15,1.323372,1.349032
