metric,area,comp,suff
accuracy,0.05,0.917582,0.96772
accuracy,0.075,0.917582,0.96669
accuracy,0.1,0.917582,0.982143
accuracy,0.15,0.917582,0.988839
auc,0.05,0.833281,0.992698
auc,0.075,0.729325,0.993519
auc,0.1,0.701945,0.995238
auc,0.15,0.648825,0.996534
cross_entropy,0.05,0.379556,0.343726
cross_entropy,0.075,0.384452,0.341281
cross_entropy,0.1,0.387436,0.336177
cross_entropy,0.15,0.38929,0.333616
