metric,area,comp,suff
accuracy,0.05,0.911058,0.96669
accuracy,0.075,0.911058,0.964457
accuracy,0.1,0.911058,0.962225
accuracy,0.15,0.911058,0.96669
auc,0.05,0.778165,0.992145
auc,0.075,0.702907,0.995392
auc,0.1,0.672457,0.992145
auc,0.15,0.63061,0.993991
cross_entropy,0.05,0.372639,0.367531
cross_entropy,0.075,0.378839,0.36221
cross_entropy,0.1,0.382645,0.355543
cross_entropy,0.15,0.391288,0.344187
