metric,area,comp,suff
mae,0.05,4.23913,15.941555
mae,0.075,6.752563,14.550035
mae,0.1,8.426909,13.589258
mae,0.15,11.792887,11.361898
mse,0.05,2.543016,17.31233
mse,0.075,4.850382,14.750761
mse,0.1,6.665983,13.054083
mse,0.15,10.883074,9.287393
