metric,area,comp,suff
mae,0.05,11.179534,16.081539
mae,0.075,12.722133,14.758094
mae,0.1,13.466458,13.979631
mae,0.15,14.88464,12.24072
mse,0.05,10.068415,17.69515
mse,0.075,12.340178,15.077855
mse,0.1,13.541299,13.603175
mse,0.15,15.961135,10.594657
