metric,area,comp,suff
mae,0.05,8.742619,16.746217
mae,0.075,9.944612,16.027234
mae,0.1,10.55145,15.606579
mae,0.15,11.748175,14.637085
mse,0.05,6.898762,18.736369
mse,0.075,8.235758,17.28487
mse,0.1,8.98509,16.445852
mse,0.15,10.567728,14.56235
