metric,area,comp,suff
mae,0.05,2.238582,21.033388
mae,0.075,3.432791,20.436414
mae,0.1,4.28857,20.000212
mae,0.15,6.432268,18.841385
mse,0.05,0.544906,28.96288
mse,0.075,1.208459,27.521603
mse,0.1,1.862486,26.508422
mse,0.15,3.86549,23.856831
