metric,area,comp,suff
accuracy,0.05,0.98546,0.972005
accuracy,0.075,0.983073,0.971137
accuracy,0.1,0.980903,0.971137
accuracy,0.15,0.979818,0.969401
auc,0.05,0.534176,0.453997
auc,0.075,0.530429,0.481316
auc,0.1,0.524259,0.497811
auc,0.15,0.511011,0.511843
cross_entropy,0.05,0.109689,0.159089
cross_entropy,0.075,0.113228,0.15581
cross_entropy,0.1,0.116207,0.153671
cross_entropy,0.15,0.122454,0.150431
