metric,area,comp,suff
mae,0.05,6.07263,28.085543
mae,0.075,6.504276,28.119333
mae,0.1,7.563271,26.864981
mae,0.15,8.871767,25.677902
mse,0.05,3.073254,46.963017
mse,0.075,3.447955,47.019679
mse,0.1,4.442583,43.630413
mse,0.15,5.979313,40.557805
