metric,area,comp,suff
mae,0.05,2.883976,17.133192
mae,0.075,4.190018,16.664603
mae,0.1,4.922424,16.391475
mae,0.15,6.525463,15.627465
mse,0.05,0.78046,19.176258
mse,0.075,1.519217,18.280738
mse,0.1,2.044224,17.745023
mse,0.15,3.444851,16.300707
