metric,area,comp,suff
mae,0.05,8.375081,14.338324
mae,0.075,9.799009,13.242644
mae,0.1,10.511961,12.476779
mae,0.15,11.617022,10.956689
mse,0.05,6.227046,12.698108
mse,0.075,7.9635,11.031779
mse,0.1,8.871973,9.890573
mse,0.15,10.273854,7.815375
