metric,area,comp,suff
accuracy,0.05,0.992188,0.979167
accuracy,0.075,0.988064,0.977865
accuracy,0.1,0.986979,0.975831
accuracy,0.15,0.985894,0.978733
auc,0.05,0.39829,0.344591
auc,0.075,0.389393,0.37296
auc,0.1,0.378581,0.383325
auc,0.15,0.367227,0.388596
cross_entropy,0.05,0.089026,0.126769
cross_entropy,0.075,0.092256,0.123432
cross_entropy,0.1,0.095024,0.122249
cross_entropy,0.15,0.10052,0.120982
