metric,area,comp,suff
accuracy,0.05,0.97735,0.913331
accuracy,0.075,0.97084,0.911812
accuracy,0.1,0.966065,0.909344
accuracy,0.15,0.964329,0.9126
auc,0.05,0.855238,0.520871
auc,0.075,0.853317,0.561515
auc,0.1,0.84805,0.596209
auc,0.15,0.840473,0.655415
cross_entropy,0.05,0.095854,0.302028
cross_entropy,0.075,0.09817,0.298431
cross_entropy,0.1,0.103108,0.293584
cross_entropy,0.15,0.113245,0.284088
