metric,area,comp,suff
accuracy,0.05,0.979954,0.947282
accuracy,0.075,0.973621,0.948978
accuracy,0.1,0.969932,0.951148
accuracy,0.15,0.966202,0.95249
auc,0.05,0.699466,0.564731
auc,0.075,0.692208,0.616873
auc,0.1,0.677388,0.648302
auc,0.15,0.641226,0.666912
cross_entropy,0.05,0.103575,0.194556
cross_entropy,0.075,0.109172,0.182307
cross_entropy,0.1,0.117276,0.176182
cross_entropy,0.15,0.132086,0.170758
