metric,area,comp,suff
mae,0.05,2.302374,26.964399
mae,0.075,3.718139,26.18157
mae,0.1,4.525539,25.736254
mae,0.15,6.14789,24.830522
mse,0.05,0.612016,41.71033
mse,0.075,1.381396,39.738208
mse,0.1,1.954798,38.660943
mse,0.15,3.275216,36.526784
