metric,area,comp,suff
accuracy,0.05,0.982993,0.993056
accuracy,0.075,0.981907,0.99349
accuracy,0.1,0.978869,0.993056
accuracy,0.15,0.976997,0.994358
auc,0.05,0.065188,0.062276
auc,0.075,0.065636,0.065636
auc,0.1,0.06698,0.066308
auc,0.15,0.06698,0.067204
cross_entropy,0.05,0.17423,0.118201
cross_entropy,0.075,0.178677,0.111686
cross_entropy,0.1,0.18598,0.108604
cross_entropy,0.15,0.192165,0.102673
