metric,area,comp,suff
accuracy,0.05,0.999132,0.980903
accuracy,0.075,0.99783,0.980903
accuracy,0.1,0.997396,0.979384
accuracy,0.15,0.99783,0.976128
auc,0.05,0.069444,0.040099
auc,0.075,0.069444,0.039651
auc,0.1,0.069444,0.044579
auc,0.15,0.068324,0.052419
cross_entropy,0.05,0.075927,0.199852
cross_entropy,0.075,0.074774,0.201575
cross_entropy,0.1,0.073896,0.205898
cross_entropy,0.15,0.071584,0.209554
