metric,area,comp,suff
accuracy,0.05,0.998481,0.984375
accuracy,0.075,0.998264,0.987847
accuracy,0.1,0.998264,0.989366
accuracy,0.15,0.998264,0.988498
auc,0.05,0.069444,0.036738
auc,0.075,0.069444,0.040099
auc,0.1,0.06922,0.042115
auc,0.15,0.069444,0.049059
cross_entropy,0.05,0.081714,0.181911
cross_entropy,0.075,0.08363,0.177049
cross_entropy,0.1,0.084897,0.174031
cross_entropy,0.15,0.086852,0.169316
