metric,area,comp,suff
accuracy,0.05,0.993273,0.984375
accuracy,0.075,0.992188,0.987847
accuracy,0.1,0.990885,0.992839
accuracy,0.15,0.991102,0.994141
auc,0.05,0.06922,0.061604
auc,0.075,0.068548,0.06138
auc,0.1,0.068324,0.063844
auc,0.15,0.068548,0.066308
cross_entropy,0.05,0.109463,0.180516
cross_entropy,0.075,0.119345,0.160929
cross_entropy,0.1,0.123758,0.14518
cross_entropy,0.15,0.129753,0.128515
