metric,area,comp,suff
accuracy,0.05,0.996745,0.984592
accuracy,0.075,0.997179,0.983507
accuracy,0.1,0.997396,0.977214
accuracy,0.15,0.997179,0.963027
auc,0.05,0.06922,0.049507
auc,0.075,0.06922,0.047715
auc,0.1,0.069444,0.053763
auc,0.15,0.06922,0.058916
cross_entropy,0.05,0.078815,0.193356
cross_entropy,0.075,0.078935,0.194018
cross_entropy,0.1,0.079713,0.198103
cross_entropy,0.15,0.083594,0.211421
