metric,area,comp,suff
accuracy,0.05,0.998698,0.981554
accuracy,0.075,0.998698,0.980469
accuracy,0.1,0.998915,0.979818
accuracy,0.15,0.998915,0.979223
auc,0.05,0.055556,0.045079
auc,0.075,0.055556,0.043989
auc,0.1,0.055556,0.045116
auc,0.15,0.055332,0.049186
cross_entropy,0.05,0.078667,0.180369
cross_entropy,0.075,0.079376,0.175957
cross_entropy,0.1,0.080039,0.170711
cross_entropy,0.15,0.082185,0.161986
