metric,area,comp,suff
mae,0.05,5.818654,20.333697
mae,0.075,7.379186,19.641951
mae,0.1,8.732174,18.923455
mae,0.15,11.585071,17.16499
mse,0.05,3.6382,27.352
mse,0.075,5.419143,25.71532
mse,0.1,7.039951,24.045454
mse,0.15,11.117729,20.064916
