metric,area,comp,suff
accuracy,0.05,0.588084,0.975446
accuracy,0.075,0.587054,0.986607
accuracy,0.1,0.589286,0.986607
accuracy,0.15,0.584821,0.988839
auc,0.05,0.364614,0.714286
auc,0.075,0.365435,0.714286
auc,0.1,0.369007,0.714286
auc,0.15,0.364245,0.714286
cross_entropy,0.05,1.600476,0.37769
cross_entropy,0.075,1.6013,0.375517
cross_entropy,0.1,1.602021,0.375101
cross_entropy,0.15,1.604312,0.372036
