metric,area,comp,suff
accuracy,0.05,0.617273,0.914148
accuracy,0.075,0.617273,0.919643
accuracy,0.1,0.612809,0.927541
accuracy,0.15,0.612809,0.930975
auc,0.05,0.431496,0.981475
auc,0.075,0.432318,0.984677
auc,0.1,0.435889,0.985868
auc,0.15,0.439384,0.989439
cross_entropy,0.05,1.427338,0.38973
cross_entropy,0.075,1.423527,0.387784
cross_entropy,0.1,1.427475,0.38454
cross_entropy,0.15,1.427315,0.380019
