metric,area,comp,suff
mae,0.05,1.461895,23.930611
mae,0.075,2.376048,23.353755
mae,0.1,3.018652,23.002288
mae,0.15,4.489333,22.077531
mse,0.05,0.221654,32.625819
mse,0.075,0.491835,31.194344
mse,0.1,0.76138,30.348839
mse,0.15,1.600144,28.259958
