metric,area,comp,suff
accuracy,0.05,0.96669,0.957761
accuracy,0.075,0.957761,0.957761
accuracy,0.1,0.957761,0.964457
accuracy,0.15,0.957761,0.968922
auc,0.05,0.711905,0.713095
auc,0.075,0.684985,0.714286
auc,0.1,0.646237,0.708333
auc,0.15,0.570238,0.714286
cross_entropy,0.05,0.234434,0.216043
cross_entropy,0.075,0.239332,0.21197
cross_entropy,0.1,0.242371,0.208883
cross_entropy,0.15,0.247692,0.203694
