metric,area,comp,suff
accuracy,0.05,0.968922,0.961195
accuracy,0.075,0.954499,0.958963
accuracy,0.1,0.950034,0.941278
accuracy,0.15,0.943338,0.939045
auc,0.05,0.479692,0.497528
auc,0.075,0.468189,0.483026
auc,0.1,0.453344,0.479779
auc,0.15,0.451365,0.476285
cross_entropy,0.05,0.267357,0.28429
cross_entropy,0.075,0.277597,0.301661
cross_entropy,0.1,0.287177,0.316865
cross_entropy,0.15,0.306137,0.340063
