metric,area,comp,suff
mae,0.05,4.003968,27.868274
mae,0.075,5.075328,27.005347
mae,0.1,5.868498,26.182776
mae,0.15,7.433124,24.37891
mse,0.05,1.60164,44.567507
mse,0.075,2.305228,42.310512
mse,0.1,2.885948,40.209399
mse,0.15,4.249071,35.748554
