metric,area,comp,suff
accuracy,0.05,0.966065,0.968195
accuracy,0.075,0.96056,0.975397
accuracy,0.1,0.960777,0.978909
accuracy,0.15,0.960126,0.977431
auc,0.05,0.68702,0.681094
auc,0.075,0.620666,0.702138
auc,0.1,0.528209,0.710131
auc,0.15,0.443471,0.71342
cross_entropy,0.05,0.124649,0.128729
cross_entropy,0.075,0.145679,0.121401
cross_entropy,0.1,0.162118,0.121536
cross_entropy,0.15,0.173405,0.122463
