metric,area,comp,suff
accuracy,0.05,0.669471,0.551168
accuracy,0.075,0.62603,0.536744
accuracy,0.1,0.612637,0.522321
accuracy,0.15,0.56353,0.506696
auc,0.05,0.831548,0.607677
auc,0.075,0.804264,0.607375
auc,0.1,0.775665,0.612742
auc,0.15,0.764375,0.615706
cross_entropy,0.05,0.789957,0.900175
cross_entropy,0.075,0.952539,0.985055
cross_entropy,0.1,1.082284,1.055514
cross_entropy,0.15,1.250048,1.181571
