metric,area,comp,suff
accuracy,0.05,0.589973,0.749485
accuracy,0.075,0.527816,0.771806
accuracy,0.1,0.496738,0.775069
accuracy,0.15,0.441106,0.798592
auc,0.05,0.711656,0.829531
auc,0.075,0.634764,0.862233
auc,0.1,0.610352,0.883017
auc,0.15,0.572314,0.927471
cross_entropy,0.05,0.694799,0.527066
cross_entropy,0.075,0.78844,0.494577
cross_entropy,0.1,0.833007,0.479443
cross_entropy,0.15,0.881327,0.445225
