metric,area,comp,suff
accuracy,0.05,0.790865,0.691964
accuracy,0.075,0.751717,0.72081
accuracy,0.1,0.702782,0.71875
accuracy,0.15,0.604739,0.753091
auc,0.05,0.90859,0.760483
auc,0.075,0.842793,0.79453
auc,0.1,0.823524,0.820752
auc,0.15,0.753126,0.84976
cross_entropy,0.05,0.457252,0.607227
cross_entropy,0.075,0.523644,0.573264
cross_entropy,0.1,0.567041,0.554589
cross_entropy,0.15,0.646466,0.517882
