metric,area,comp,suff
accuracy,0.05,0.652644,0.53228
accuracy,0.075,0.625858,0.513393
accuracy,0.1,0.600275,0.506696
accuracy,0.15,0.572459,0.512363
auc,0.05,0.885537,0.591277
auc,0.075,0.860611,0.604844
auc,0.1,0.859357,0.603741
auc,0.15,0.844723,0.612586
cross_entropy,0.05,0.615286,0.801833
cross_entropy,0.075,0.717961,0.826999
cross_entropy,0.1,0.794918,0.858072
cross_entropy,0.15,0.890959,0.902748
