metric,area,comp,suff
accuracy,0.05,0.953125,0.53228
accuracy,0.075,0.932005,0.543441
accuracy,0.1,0.902988,0.553571
accuracy,0.15,0.864011,0.55237
auc,0.05,0.989057,0.594145
auc,0.075,0.985647,0.614472
auc,0.1,0.965724,0.639128
auc,0.15,0.935326,0.650295
cross_entropy,0.05,0.325574,0.70896
cross_entropy,0.075,0.343063,0.69938
cross_entropy,0.1,0.361814,0.694406
cross_entropy,0.15,0.405476,0.695656
