metric,area,comp,suff
accuracy,0.05,0.803915,0.669128
accuracy,0.075,0.773867,0.694712
accuracy,0.1,0.750343,0.702782
accuracy,0.15,0.728194,0.711538
auc,0.05,0.838425,0.699425
auc,0.075,0.806463,0.74042
auc,0.1,0.782648,0.750052
auc,0.15,0.74213,0.77859
cross_entropy,0.05,0.456084,0.592849
cross_entropy,0.075,0.488252,0.575841
cross_entropy,0.1,0.510849,0.567511
cross_entropy,0.15,0.549593,0.555501
