metric,area,comp,suff
accuracy,0.05,0.504464,0.5
accuracy,0.075,0.504464,0.5
accuracy,0.1,0.504464,0.5
accuracy,0.15,0.504464,0.5
auc,0.05,0.88933,0.654973
auc,0.075,0.875399,0.687518
auc,0.1,0.869597,0.699648
auc,0.15,0.829908,0.724102
cross_entropy,0.05,3.801759,3.048157
cross_entropy,0.075,4.784211,3.875756
cross_entropy,0.1,5.454226,4.51939
cross_entropy,0.15,6.342444,5.495481
