metric,area,comp,suff
mae,0.05,10.54594,23.431817
mae,0.075,12.666301,20.557424
mae,0.1,13.624743,19.031273
mae,0.15,15.428169,15.894357
mse,0.05,8.281053,32.963945
mse,0.075,11.577071,25.887134
mse,0.1,13.213451,22.428038
mse,0.15,16.449512,16.042582
