metric,area,comp,suff
mae,0.05,8.811085,25.922218
mae,0.075,11.309003,24.046739
mae,0.1,12.450734,23.165034
mae,0.15,14.547413,21.633737
mse,0.05,6.209626,39.665868
mse,0.075,9.475476,34.852476
mse,0.1,11.180631,32.644028
mse,0.15,14.648435,28.996576
