metric,area,comp,suff
mae,0.05,9.910038,24.781677
mae,0.075,12.193693,22.003364
mae,0.1,13.288333,20.523309
mae,0.15,15.267662,17.529924
mse,0.05,7.52679,36.67873
mse,0.075,10.876445,29.635608
mse,0.1,12.641663,26.120517
mse,0.15,16.096151,19.671914
