metric,area,comp,suff
accuracy,0.05,0.90419,0.955529
accuracy,0.075,0.90419,0.96669
accuracy,0.1,0.90419,0.971154
accuracy,0.15,0.90419,0.973386
auc,0.05,0.764734,0.993439
auc,0.075,0.655447,0.994077
auc,0.1,0.575405,0.992164
auc,0.15,0.468567,0.996811
cross_entropy,0.05,0.364743,0.297507
cross_entropy,0.075,0.380225,0.291338
cross_entropy,0.1,0.387899,0.289999
cross_entropy,0.15,0.395424,0.283221
