metric,area,comp,suff
accuracy,0.05,0.89114,0.96875
accuracy,0.075,0.89114,0.96875
accuracy,0.1,0.89114,0.970982
accuracy,0.15,0.89114,0.96875
auc,0.05,0.579472,0.833978
auc,0.075,0.525355,0.834616
auc,0.1,0.538714,0.84018
auc,0.15,0.479319,0.84784
cross_entropy,0.05,0.382454,0.336591
cross_entropy,0.075,0.390223,0.325029
cross_entropy,0.1,0.391636,0.316702
cross_entropy,0.15,0.401801,0.298514
