metric,area,comp,suff
accuracy,0.05,0.502232,0.5
accuracy,0.075,0.5,0.5
accuracy,0.1,0.5,0.5
accuracy,0.15,0.5,0.5
auc,0.05,0.781808,0.611102
auc,0.075,0.765442,0.628477
auc,0.1,0.749806,0.641138
auc,0.15,0.727415,0.658934
cross_entropy,0.05,1.335395,1.433348
cross_entropy,0.075,1.776959,1.853936
cross_entropy,0.1,2.132581,2.195359
cross_entropy,0.15,2.66932,2.713836
