metric,area,comp,suff
accuracy,0.05,0.975446,0.901957
accuracy,0.075,0.96875,0.906422
accuracy,0.1,0.955357,0.908654
accuracy,0.15,0.941964,0.913118
auc,0.05,0.850853,0.657083
auc,0.075,0.851858,0.685701
auc,0.1,0.841558,0.721345
auc,0.15,0.819098,0.771119
cross_entropy,0.05,0.302856,0.351227
cross_entropy,0.075,0.307227,0.348158
cross_entropy,0.1,0.313716,0.344143
cross_entropy,0.15,0.322054,0.335968
