metric,area,comp,suff
accuracy,0.05,0.859718,0.814217
accuracy,0.075,0.839629,0.804258
accuracy,0.1,0.828468,0.804258
accuracy,0.15,0.824004,0.797562
auc,0.05,0.728482,0.687346
auc,0.075,0.702078,0.685158
auc,0.1,0.691765,0.68877
auc,0.15,0.683032,0.680692
cross_entropy,0.05,0.468662,0.547818
cross_entropy,0.075,0.534925,0.60477
cross_entropy,0.1,0.592494,0.648632
cross_entropy,0.15,0.677373,0.718856
