metric,area,comp,suff
accuracy,0.05,0.907452,0.897493
accuracy,0.075,0.893029,0.895261
accuracy,0.1,0.888565,0.8841
accuracy,0.15,0.860749,0.879636
auc,0.05,0.799676,0.698621
auc,0.075,0.722511,0.686062
auc,0.1,0.711541,0.693494
auc,0.15,0.688939,0.701011
cross_entropy,0.05,0.417278,0.549992
cross_entropy,0.075,0.480479,0.591408
cross_entropy,0.1,0.53352,0.62239
cross_entropy,0.15,0.610531,0.66454
