metric,area,comp,suff
accuracy,0.05,0.90419,0.964457
accuracy,0.075,0.90419,0.975618
accuracy,0.1,0.901957,0.981113
accuracy,0.15,0.899725,0.973386
auc,0.05,0.485226,0.987883
auc,0.075,0.391875,0.990434
auc,0.1,0.345141,0.992985
auc,0.15,0.35082,0.994077
cross_entropy,0.05,0.405482,0.30198
cross_entropy,0.075,0.417927,0.286714
cross_entropy,0.1,0.42429,0.277905
cross_entropy,0.15,0.423678,0.27126
